bet0_f,maxstp,EP_dens_on,Bdens,Adens,Beam Ion Effective Temp(keV),n,gam,om_r,gam_var,om_r_var,tipo_inestabilidad,modo_m,pos_radial,diff_m
0.0049,2500,1,0.7,0.5,40,1,0.00627229,1.685133760362,6.70236e-09,3.54325e-10,BAE,4,0.752,0
0.0049,2500,1,0.7,2.0,0,1,0.00623476,1.736345828454,8.89195e-09,4.02274e-09,BAE,4,0.752,0
0.0049,2500,1,0.7,2.0,20,1,0.006233,1.679729441628,9.11883e-09,4.91612e-09,BAE,4,0.752,0
0.0049,2500,1,0.7,2.0,40,1,0.00611346,1.748642003154,4.00307e-08,4.10665e-07,BAE,4,0.752,1
0.0049,2500,1,0.7,4.0,0,1,0.00624172,1.77178880226,7.8469e-09,8.8397e-10,BAE,4,0.752,0
0.0049,2500,1,0.7,4.0,20,1,0.00625056,1.700662929288,8.02073e-09,8.28977e-10,BAE,4,0.752,0
0.0049,2500,1,0.7,4.0,40,1,0.00619331,1.63791045138,1.33898e-08,1.25136e-08,BAE,4,0.752,0
0.0049,2500,1,0.7,6.0,0,1,0.00616988,1.706505111804,1.28158e-08,2.19814e-08,BAE,4,0.752,0
0.0049,2500,1,0.7,6.0,20,1,0.0061408,1.616964967452,1.65862e-08,1.74759e-08,BAE,4,0.752,1
0.0049,2500,1,0.7,6.0,40,1,0.00605053,1.566316723956,1.71281e-08,7.3562e-08,Estable/Ruido,5,0.865,1
0.0049,2500,1,0.7,8.0,0,1,0.00621635,1.782063605802,8.69707e-09,3.6814e-09,BAE,4,0.752,0
0.0049,2500,1,0.7,8.0,20,1,0.00622688,1.7027502799199998,8.98129e-09,5.48144e-09,BAE,4,0.752,0
0.0049,2500,1,0.7,8.0,40,1,0.00624712,1.693315215138,9.19557e-09,6.01909e-10,BAE,4,0.752,0
0.0049,2500,1,0.7,10.0,0,1,0.00612427,1.639883837466,1.46287e-08,3.40895e-08,Estable/Ruido,5,0.865,1
0.0049,2500,1,0.7,10.0,20,1,0.00607546,1.553954569782,1.29534e-08,2.52633e-08,Estable/Ruido,5,0.865,0
0.0049,2500,1,0.7,10.0,40,1,0.00623128,1.68766497291,1.0019e-08,2.52997e-09,BAE,4,0.752,0
0.0049,2500,1,0.8,0.5,0,1,0.00621607,1.742613878484,9.03179e-09,1.28506e-08,BAE,4,0.752,0
0.0049,2500,1,0.8,0.5,20,1,0.00626922,1.703056184754,6.36096e-09,6.98779e-10,BAE,4,0.752,0
0.0049,2500,1,0.8,0.5,40,1,0.0062464,1.682752501164,7.4475e-09,1.11628e-08,BAE,4,0.752,0
0.0049,2500,1,0.8,2.0,0,1,0.00621435,1.741882106136,9.8823e-09,1.10212e-08,BAE,4,0.752,0
0.0049,2500,1,0.8,2.0,20,1,0.00624333,1.68850471167,9.0619e-09,2.45865e-09,BAE,4,0.752,0
0.0049,2500,1,0.8,2.0,40,1,0.00625892,1.680671148666,7.57474e-09,7.83358e-10,BAE,4,0.752,0
0.0049,2500,1,0.8,4.0,0,1,0.00621819,1.7796823466040002,8.83578e-09,5.16113e-09,BAE,4,0.752,0
0.0049,2500,1,0.8,4.0,20,1,0.00616418,1.638186365544,1.62245e-08,1.77916e-08,BAE,4,0.752,0
0.0049,2500,1,0.8,4.0,40,1,0.00624946,1.6896563533979998,7.58811e-09,1.48201e-09,BAE,4,0.752,0
0.0049,2500,1,0.8,6.0,0,1,0.00604816,1.635199294812,1.2396e-08,1.80615e-08,Estable/Ruido,5,0.863,0
0.0049,2500,1,0.8,6.0,20,1,0.00614488,1.628037522816,1.74544e-08,2.50407e-08,BAE,4,0.752,1
0.0049,2500,1,0.8,6.0,40,1,0.00622805,1.68139692288,1.03057e-08,5.09731e-09,BAE,4,0.752,0
0.0049,2500,1,0.8,8.0,0,1,0.00620144,1.824314461698,1.00016e-08,5.76646e-09,BAE,4,0.752,0
0.0049,2500,1,0.8,8.0,20,1,0.0062403,1.730677591824,8.07287e-09,1.83471e-09,BAE,4,0.752,0
0.0049,2500,1,0.8,8.0,40,1,0.0060193,1.4913280526880002,1.4021e-08,4.79573e-09,Estable/Ruido,5,0.865,0
0.0049,2500,1,0.8,10.0,0,1,0.00609392,1.774356003612,2.14942e-08,1.63457e-07,BAE,4,0.752,1
0.0049,2500,1,0.8,10.0,20,1,0.00622146,1.741450240488,1.03114e-08,2.99003e-09,BAE,4,0.752,0
0.0049,2500,1,0.8,10.0,40,1,0.00608736,1.630964612208,2.28871e-08,1.519e-07,Estable/Ruido,5,0.865,0
0.0087999999999999,2500,1,0.1,0.5,0,1,0.00620354,1.813727755188,1.01703e-08,9.00998e-09,BAE,4,0.752,0
0.0087999999999999,2500,1,0.1,0.5,20,1,0.00625523,1.7349062762940002,6.69399e-09,1.12073e-09,BAE,4,0.752,0
0.0087999999999999,2500,1,0.1,0.5,40,1,0.00626117,1.70460970146,6.67586e-09,8.68351e-10,BAE,4,0.752,0
0.0087999999999999,2500,1,0.1,2.0,0,1,0.0247883,83.07475571340001,4.63872e-26,5.6074099999999996e-27,BAE,3,0.058,0
0.0087999999999999,2500,1,0.1,2.0,20,1,0.0233052,105.6133440318,2.21946e-26,5.75906e-26,TAE,4,0.087,1
0.0087999999999999,2500,1,0.1,2.0,40,1,0.0222869,114.2452586712,2.61907e-25,1.22852e-25,BAE,4,0.11,0
0.0087999999999999,2500,1,0.1,4.0,0,1,0.0531516,82.495335969,1.4923399999999999e-27,1.16711e-27,TAE,3,0.072,1
0.0087999999999999,2500,1,0.1,4.0,20,1,0.0461459,98.8366522386,7.69793e-28,3.13759e-27,BAE,3,0.087,0
0.0087999999999999,2500,1,0.1,4.0,40,1,0.0422133,113.6832335154,3.04197e-27,2.34343e-27,TAE,4,0.115,1
0.0087999999999999,2500,1,0.1,6.0,0,1,0.0729159,80.6155207734,4.10825e-28,3.1908800000000002e-28,TAE,3,0.077,1
0.0087999999999999,2500,1,0.1,6.0,20,1,0.0665736,98.0988817566,3.2205e-28,5.102160000000001e-28,TAE,3,0.091,1
0.0087999999999999,2500,1,0.1,6.0,40,1,0.0578198,112.695940659,4.74337e-28,6.393290000000001e-28,BAE,3,0.104,0
0.0087999999999999,2500,1,0.1,8.0,0,1,0.0890636,78.8022848652,9.34601e-29,1.04342e-28,TAE,3,0.08,1
0.0087999999999999,2500,1,0.1,8.0,20,1,0.0821309,98.2878229776,3.3226100000000003e-28,4.37184e-28,TAE,3,0.092,1
0.0087999999999999,2500,1,0.1,8.0,40,1,0.0714063,113.0486309382,7.360860000000001e-28,7.022810000000001e-28,TAE,3,0.103,1
0.0087999999999999,2500,1,0.1,10.0,0,1,0.103106,77.118008838,1.87355e-28,2.7367900000000003e-28,TAE,3,0.082,1
0.0087999999999999,2500,1,0.1,10.0,20,1,0.0954924,98.7304852668,1.07927e-27,4.92361e-28,TAE,3,0.092,1
0.0087999999999999,2500,1,0.1,10.0,40,1,0.0832055,114.2218659486,9.722510000000001e-28,4.491199999999999e-28,TAE,3,0.101,1
0.0087999999999999,2500,1,0.2,0.5,0,1,0.00616642,1.790371021392,1.06549e-08,1.68677e-08,BAE,4,0.752,1
0.0087999999999999,2500,1,0.2,0.5,20,1,0.0062515,1.730473655268,7.60912e-09,2.56068e-09,BAE,4,0.752,0
0.0087999999999999,2500,1,0.2,0.5,40,1,0.00624553,1.693549142364,7.92996e-09,3.30886e-09,BAE,4,0.752,0
0.0087999999999999,2500,1,0.2,2.0,0,1,0.0172051,81.7983527982,5.4143e-25,8.20582e-25,BAE,3,0.053,0
0.0087999999999999,2500,1,0.2,2.0,20,1,0.018956,106.169970867,3.06515e-25,2.65517e-25,TAE,4,0.087,1
0.0087999999999999,2500,1,0.2,2.0,40,1,0.0171427,114.0407223018,2.69849e-25,9.24127e-26,BAE,4,0.11,0
0.0087999999999999,2500,1,0.2,4.0,0,1,0.0320608,80.1026803164,2.0713900000000002e-26,2.73155e-27,BAE,3,0.078,0
0.0087999999999999,2500,1,0.2,4.0,20,1,0.0268294,103.8540913296,5.02471e-26,1.83256e-27,TAE,4,0.095,1
0.0087999999999999,2500,1,0.2,4.0,40,1,0.0299258,114.4336000788,3.21958e-26,4.7057400000000004e-26,TAE,4,0.118,1
0.0087999999999999,2500,1,0.2,6.0,0,1,0.037017,75.6982505202,8.45937e-27,1.21954e-27,BAE,3,0.103,0
0.0087999999999999,2500,1,0.2,6.0,20,1,0.0283396,90.1381583118,3.45897e-15,2.64468e-15,BAE,3,0.105,0
0.0087999999999999,2500,1,0.2,6.0,40,1,0.0362499,113.7714060852,2.1024100000000002e-26,9.20039e-27,TAE,4,0.127,1
0.0087999999999999,2500,1,0.2,8.0,0,1,0.0444856,67.6403573046,6.16432e-28,1.13701e-27,BAE,3,0.154,0
0.0087999999999999,2500,1,0.2,8.0,20,1,0.0389155,84.7368386448,2.53237e-27,1.02401e-27,BAE,3,0.137,0
0.0087999999999999,2500,1,0.2,8.0,40,1,0.0395269,112.8386962482,5.8226599999999994e-27,2.3724799999999998e-27,TAE,4,0.136,1
0.0087999999999999,2500,1,0.2,10.0,0,1,0.0561583,63.7409703912,4.01105e-28,1.69807e-27,BAE,3,0.171,0
0.0087999999999999,2500,1,0.2,10.0,20,1,0.0517895,80.7570767358,1.0162599999999999e-27,1.80518e-27,BAE,3,0.163,0
0.0087999999999999,2500,1,0.2,10.0,40,1,0.0404363,111.8568017124,1.57914e-26,6.2474499999999994e-27,TAE,3,0.136,1
0.0087999999999999,2500,1,0.3,0.5,0,1,0.00619596,1.81866421947,9.99324e-09,1.11025e-08,BAE,4,0.752,0
0.0087999999999999,2500,1,0.3,0.5,20,1,0.00626653,1.7445932627040002,6.58049e-09,3.12801e-10,BAE,4,0.752,0
0.0087999999999999,2500,1,0.3,0.5,40,1,0.00616873,1.6492769153100002,1.21797e-08,2.34847e-08,BAE,4,0.752,1
0.0087999999999999,2500,1,0.3,2.0,0,1,0.00991407,81.1025692542,1.38945e-07,1.05399e-07,BAE,3,0.044,0
0.0087999999999999,2500,1,0.3,2.0,20,1,0.0139529,106.4704773804,1.90979e-25,5.221450000000001e-26,BAE,4,0.085,0
0.0087999999999999,2500,1,0.3,2.0,40,1,0.0112134,113.5548734478,2.32291e-21,1.2558000000000002e-19,BAE,4,0.111,0
0.0087999999999999,2500,1,0.3,4.0,0,1,0.0111403,24.0438200457,9.56024e-17,3.92057e-17,BAE,3,0.321,0
0.0087999999999999,2500,1,0.3,4.0,20,1,0.0137239,34.90698055176,5.30165e-10,3.82802e-08,BAE,3,0.297,0
0.0087999999999999,2500,1,0.3,4.0,40,1,0.0179051,39.46718188794,2.1656499999999998e-27,8.74852e-27,BAE,3,0.305,0
0.0087999999999999,2500,1,0.3,6.0,0,1,0.0155902,28.01266535082,7.93957e-09,8.74176e-09,BAE,3,0.31,0
0.0087999999999999,2500,1,0.3,6.0,20,1,0.0233976,37.17805402818,1.3657799999999999e-27,2.4236299999999997e-27,BAE,3,0.302,0
0.0087999999999999,2500,1,0.3,6.0,40,1,0.0256005,41.76824603436,1.8123899999999998e-27,2.3817299999999998e-27,BAE,3,0.306,0
0.0087999999999999,2500,1,0.3,8.0,0,1,0.0285647,33.08522729328,7.5716e-28,1.02842e-27,BAE,3,0.298,0
0.0087999999999999,2500,1,0.3,8.0,20,1,0.0320469,39.90564548334,2.9889799999999997e-27,4.03608e-27,BAE,3,0.298,0
0.0087999999999999,2500,1,0.3,8.0,40,1,0.0322899,44.536024987320005,2.3663499999999998e-27,6.130690000000001e-28,BAE,3,0.3,0
0.0087999999999999,2500,1,0.3,10.0,0,1,0.0398876,34.61439157524,1.36087e-27,1.54396e-27,BAE,3,0.296,0
0.0087999999999999,2500,1,0.3,10.0,20,1,0.040954,42.26081279844,1.16332e-27,1.79165e-27,BAE,3,0.294,0
0.0087999999999999,2500,1,0.3,10.0,40,1,0.0390994,47.28311037798,2.25645e-27,4.49641e-28,BAE,3,0.295,0
0.0087999999999999,2500,1,0.4,0.5,0,1,0.00622572,1.844540169546,7.13089e-09,4.3576e-09,BAE,4,0.752,0
0.0087999999999999,2500,1,0.4,0.5,20,1,0.00625849,1.745468990268,6.28338e-09,1.72512e-09,BAE,4,0.752,0
0.0087999999999999,2500,1,0.4,0.5,40,1,0.00626297,1.7070929289360002,6.8527e-09,6.23149e-10,BAE,4,0.752,0
0.0087999999999999,2500,1,0.4,2.0,0,1,0.00624563,1.74824612631,1.29219e-08,8.40967e-09,BAE,4,0.752,0
0.0087999999999999,2500,1,0.4,2.0,20,1,0.00816599,91.2238205658,4.24479e-07,0.00285018,Estable/Ruido,4,0.084,0
0.0087999999999999,2500,1,0.4,2.0,40,1,0.00621983,1.6066121881680002,8.28997e-08,3.40906e-08,BAE,4,0.752,0
0.0087999999999999,2500,1,0.4,4.0,0,1,0.0120652,23.09167625454,3.91394e-22,6.17177e-23,BAE,3,0.334,0
0.0087999999999999,2500,1,0.4,4.0,20,1,0.0152453,32.807573670420005,2.27618e-23,6.766050000000001e-24,BAE,3,0.322,0
0.0087999999999999,2500,1,0.4,4.0,40,1,0.0193676,37.80072031872,5.0407699999999996e-27,7.4997e-27,BAE,3,0.338,0
0.0087999999999999,2500,1,0.4,6.0,0,1,0.0214491,26.810759259900003,3.1980699999999997e-21,6.94142e-21,BAE,3,0.361,0
0.0087999999999999,2500,1,0.4,6.0,20,1,0.0278084,33.4285005021,2.444e-27,2.26559e-27,BAE,3,0.367,0
0.0087999999999999,2500,1,0.4,6.0,40,1,0.0305445,38.46957224106,3.5647799999999995e-27,3.86834e-27,BAE,3,0.37,0
0.0087999999999999,2500,1,0.4,8.0,0,1,0.0321832,27.00407911872,6.3437300000000005e-28,1.8496399999999997e-27,BAE,3,0.384,0
0.0087999999999999,2500,1,0.4,8.0,20,1,0.0373686,33.8510690424,6.37587e-27,1.3827e-27,BAE,3,0.382,0
0.0087999999999999,2500,1,0.4,8.0,40,1,0.0393327,39.07520383104,3.5609699999999996e-27,1.5016199999999999e-27,BAE,3,0.382,0
0.0087999999999999,2500,1,0.4,10.0,0,1,0.0404903,27.18042425832,9.895610000000001e-28,1.00852e-27,BAE,3,0.39,0
0.0087999999999999,2500,1,0.4,10.0,20,1,0.044919,34.37824503966,3.19435e-27,3.0651199999999997e-27,BAE,3,0.388,0
0.0087999999999999,2500,1,0.4,10.0,40,1,0.0462687,39.76534912908,5.81562e-27,2.17708e-27,BAE,3,0.388,0
0.0087999999999999,2500,1,0.6,0.5,0,1,0.00621723,1.842908677098,7.9701e-09,5.58625e-09,BAE,4,0.752,0
0.0087999999999999,2500,1,0.6,0.5,20,1,0.00609681,1.640183744166,1.12636e-08,3.99596e-08,Estable/Ruido,5,0.865,1
0.0087999999999999,2500,1,0.6,0.5,40,1,0.00625607,1.70418983208,7.30895e-09,2.73799e-09,BAE,4,0.752,0
0.0087999999999999,2500,1,0.6,2.0,0,1,0.00620824,1.786112346252,9.77604e-09,7.2716e-09,BAE,4,0.752,0
0.0087999999999999,2500,1,0.6,2.0,20,1,0.00624773,1.715244393042,8.22278e-09,1.2913e-09,BAE,4,0.752,0
0.0087999999999999,2500,1,0.6,2.0,40,1,0.00624882,1.689938265696,7.52093e-09,1.68982e-09,BAE,4,0.752,0
0.0087999999999999,2500,1,0.6,4.0,0,1,0.00571765,10.8290311236,3.88417e-07,0.000186484,Estable/Ruido,3,0.47,1
0.0087999999999999,2500,1,0.6,4.0,20,1,0.00633204,21.42509472264,8.5027e-08,0.000163713,Estable/Ruido,3,0.46,0
0.0087999999999999,2500,1,0.6,4.0,40,1,0.00634759,23.13096403224,5.67444e-07,0.000451399,Estable/Ruido,3,0.42,0
0.0087999999999999,2500,1,0.6,6.0,0,1,0.00798602,20.18120169372,3.75024e-13,6.78774e-13,BAE,3,0.504,0
0.0087999999999999,2500,1,0.6,6.0,20,1,0.00900274,27.04654590744,2.64849e-18,8.542470000000001e-18,BAE,3,0.494,0
0.0087999999999999,2500,1,0.6,6.0,40,1,0.00861039,32.835944844240004,1.81652e-14,2.75688e-15,BAE,3,0.482,0
0.0087999999999999,2500,1,0.6,8.0,0,1,0.00867644,20.49796315026,3.16254e-16,6.04024e-16,BAE,3,0.522,0
0.0087999999999999,2500,1,0.6,8.0,20,1,0.00884901,27.45124000842,9.70475e-14,1.23893e-13,BAE,3,0.514,0
0.0087999999999999,2500,1,0.6,8.0,40,1,0.00770993,33.0593153544,5.00825e-11,2.16163e-08,BAE,3,0.506,0
0.0087999999999999,2500,1,0.6,10.0,0,1,0.00791484,20.85395240316,9.33223e-09,2.86126e-09,BAE,3,0.535,0
0.0087999999999999,2500,1,0.6,10.0,20,1,0.00964432,59.94763048692,1.30448e-12,2.9082e-12,TAE,3,0.616,1
0.0087999999999999,2500,1,0.6,10.0,40,1,0.00678176,39.48229718562,1.1765e-06,0.00235071,Estable/Ruido,3,0.62,1
0.0087999999999999,2500,1,0.7,0.5,0,1,0.00619206,1.822257101736,1.01634e-08,9.2271e-09,BAE,4,0.752,0
0.0087999999999999,2500,1,0.7,0.5,20,1,0.00626083,1.7440594287779998,6.64557e-09,1.06199e-09,BAE,4,0.752,0
0.0087999999999999,2500,1,0.7,0.5,40,1,0.00627061,1.713984784902,6.57798e-09,3.27762e-10,BAE,4,0.752,0
0.0087999999999999,2500,1,0.7,2.0,0,1,0.00620639,1.800591841728,1.00539e-08,9.13927e-09,BAE,4,0.752,0
0.0087999999999999,2500,1,0.7,2.0,20,1,0.00624303,1.73313082863,7.56452e-09,3.80232e-09,BAE,4,0.752,0
0.0087999999999999,2500,1,0.7,2.0,40,1,0.00622482,1.6827824918340002,1.05721e-08,1.11911e-08,BAE,4,0.752,0
0.0087999999999999,2500,1,0.7,4.0,0,1,0.00620839,1.8462256452,9.1118e-09,2.52686e-09,BAE,4,0.752,0
0.0087999999999999,2500,1,0.7,4.0,20,1,0.0061685,1.6716559532639998,1.45936e-08,1.72334e-08,BAE,4,0.752,0
0.0087999999999999,2500,1,0.7,4.0,40,1,0.00621463,1.693981008012,1.09452e-08,1.90358e-08,BAE,4,0.752,0
0.0087999999999999,2500,1,0.7,6.0,0,1,0.00611259,1.769827412442,1.50002e-08,4.55236e-08,BAE,4,0.752,1
0.0087999999999999,2500,1,0.7,6.0,20,1,0.00622103,1.7490978613380002,9.67554e-09,2.92423e-09,BAE,4,0.752,0
0.0087999999999999,2500,1,0.7,6.0,40,1,0.0062462,1.724265586578,8.44719e-09,6.35684e-10,BAE,4,0.752,0
0.0087999999999999,2500,1,0.7,8.0,0,1,0.00613933,1.800843763356,1.4011e-08,2.7116e-08,BAE,4,0.752,1
0.0087999999999999,2500,1,0.7,8.0,20,1,0.00580186,36.746908156260005,4.43817e-06,0.00218716,Estable/Ruido,4,0.752,0
0.0087999999999999,2500,1,0.7,8.0,40,1,0.00669581,36.7487675778,3.08624e-05,0.00239981,Estable/Ruido,4,0.752,0
0.0087999999999999,2500,1,0.7,10.0,0,1,0.006182,1.877703852432,9.24309e-09,6.60473e-09,BAE,4,0.752,0
0.0087999999999999,2500,1,0.7,10.0,20,1,0.00928817,60.221865173400005,1.92126e-17,4.55503e-17,TAE,3,0.623,1
0.0087999999999999,2500,1,0.7,10.0,40,1,0.00814669,64.74985653,3.32077e-12,7.03353e-12,TAE,3,0.628,1
0.0087999999999999,2500,1,0.8,0.5,0,1,0.00620693,1.840689367518,8.98847e-09,8.24153e-09,BAE,4,0.752,0
0.0087999999999999,2500,1,0.8,0.5,20,1,0.00626248,1.746020818596,6.31777e-09,8.76249e-10,BAE,4,0.752,0
0.0087999999999999,2500,1,0.8,0.5,40,1,0.00600972,1.516352267736,1.04648e-08,1.02184e-08,Estable/Ruido,5,0.865,0
0.0087999999999999,2500,1,0.8,2.0,0,1,0.00617234,1.804976477682,1.26009e-08,1.57436e-08,BAE,4,0.752,0
0.0087999999999999,2500,1,0.8,2.0,20,1,0.00624586,1.7401606416779998,7.78939e-09,1.25212e-09,BAE,4,0.752,0
0.0087999999999999,2500,1,0.8,2.0,40,1,0.00624512,1.70290023327,7.92937e-09,1.98092e-09,BAE,4,0.752,0
0.0087999999999999,2500,1,0.8,4.0,0,1,0.00621599,1.906069028118,7.35589e-09,5.90622e-10,BAE,4,0.752,0
0.0087999999999999,2500,1,0.8,4.0,20,1,0.00621032,1.741096350582,1.10292e-08,9.98243e-09,BAE,4,0.752,0
0.0087999999999999,2500,1,0.8,4.0,40,1,0.00613921,1.659491737512,1.66884e-08,5.40564e-08,BAE,4,0.752,1
0.0087999999999999,2500,1,0.8,6.0,0,1,0.00619463,1.945962617352,8.74752e-09,7.11053e-10,BAE,4,0.752,0
0.0087999999999999,2500,1,0.8,6.0,20,1,0.00854101,3.805270192806,1.26535e-05,4.1536e-05,BAE,4,0.752,0
0.0087999999999999,2500,1,0.8,6.0,40,1,0.00608679,1.622027392548,2.00219e-08,2.17246e-08,Estable/Ruido,5,0.864,1
0.0087999999999999,2500,1,0.8,8.0,0,1,0.00619136,27.60263291058,2.74428e-07,0.000760907,Estable/Ruido,4,0.776,1
0.0087999999999999,2500,1,0.8,8.0,20,1,0.0097476,51.22070540496,1.3097099999999999e-20,2.28465e-21,TAE,5,0.851,1
0.0087999999999999,2500,1,0.8,8.0,40,1,0.00623936,1.770847095222,1.07262e-08,1.42733e-09,BAE,4,0.752,0
0.0087999999999999,2500,1,0.8,10.0,0,1,0.0115628,40.44697707684,1.1816200000000001e-26,1.88512e-27,TAE,4,0.776,1
0.0087999999999999,2500,1,0.8,10.0,20,1,0.0132836,52.2089579628,4.51471e-26,5.80231e-26,TAE,5,0.852,1
0.0087999999999999,2500,1,0.8,10.0,40,1,0.00946974,153.810150162,2.54757e-12,1.95895e-12,TAE,5,0.799,1
0.0127,2500,1,0.1,0.5,0,1,0.00610748,1.850808219576,1.0368e-08,1.44764e-08,Estable/Ruido,5,0.864,1
0.0127,2500,1,0.1,0.5,20,1,0.0062618,1.78360512624,6.53632e-09,3.17226e-10,BAE,4,0.752,0
0.0127,2500,1,0.1,0.5,40,1,0.00623602,1.71420671586,8.73443e-09,5.43446e-09,BAE,4,0.752,0
0.0127,2500,1,0.1,2.0,0,1,0.0399649,83.22230980980001,1.63453e-27,1.5960899999999999e-27,BAE,3,0.065,0
0.0127,2500,1,0.1,2.0,20,1,0.0294533,100.3535803272,4.9358199999999994e-27,2.18537e-26,BAE,3,0.084,0
0.0127,2500,1,0.1,2.0,40,1,0.0323244,113.7504126162,3.19969e-26,1.4326e-26,TAE,4,0.111,1
0.0127,2500,1,0.1,4.0,0,1,0.075183,80.3282101548,2.6726400000000002e-28,4.98711e-28,TAE,3,0.075,1
0.0127,2500,1,0.1,4.0,20,1,0.069429,97.0336131582,1.31037e-27,6.2891900000000005e-28,TAE,3,0.09,1
0.0127,2500,1,0.1,4.0,40,1,0.060742,111.031458474,7.89961e-28,7.952620000000001e-28,BAE,3,0.104,0
0.0127,2500,1,0.1,6.0,0,1,0.101555,77.0712233928,1.93183e-28,2.7036400000000003e-28,TAE,3,0.078,1
0.0127,2500,1,0.1,6.0,20,1,0.0943269,96.80988276,7.591240000000001e-28,6.08163e-28,TAE,3,0.092,1
0.0127,2500,1,0.1,6.0,40,1,0.0838434,111.2725834608,1.0907e-27,7.700990000000001e-28,TAE,3,0.104,1
0.0127,2500,1,0.1,8.0,0,1,0.123962,74.2395043314,1.2974400000000001e-28,5.758610000000001e-29,TAE,3,0.08,1
0.0127,2500,1,0.1,8.0,20,1,0.114998,97.2273528864,4.69599e-28,3.01519e-28,TAE,3,0.092,1
0.0127,2500,1,0.1,8.0,40,1,0.102366,113.133804441,1.2202e-27,1.4234399999999999e-27,TAE,3,0.102,1
0.0127,2500,1,0.1,10.0,0,1,0.143735,71.749678908,1.84297e-28,8.691840000000001e-29,TAE,3,0.082,1
0.0127,2500,1,0.1,10.0,20,1,0.133423,97.721599128,5.396699999999999e-28,3.3636900000000004e-28,TAE,3,0.091,1
0.0127,2500,1,0.1,10.0,40,1,0.118681,115.4286905094,2.26413e-28,5.98947e-28,TAE,3,0.1,1
0.0127,2500,1,0.2,0.5,0,1,0.00619655,1.914856294428,9.29235e-09,6.40993e-09,BAE,4,0.752,0
0.0127,2500,1,0.2,0.5,20,1,0.0062537,1.779124520142,6.43163e-09,1.04637e-09,BAE,4,0.752,0
0.0127,2500,1,0.2,0.5,40,1,0.00626433,1.734222489018,6.8455e-09,4.90912e-10,BAE,4,0.752,0
0.0127,2500,1,0.2,2.0,0,1,0.0301309,82.4869385814,3.2380500000000004e-26,3.6464599999999996e-27,BAE,3,0.064,0
0.0127,2500,1,0.2,2.0,20,1,0.0243764,104.3549355186,5.05163e-27,3.6208e-26,TAE,4,0.087,1
0.0127,2500,1,0.2,2.0,40,1,0.026064,113.9417530908,1.14976e-26,2.87916e-26,TAE,4,0.111,1
0.0127,2500,1,0.2,4.0,0,1,0.0492186,78.6391356204,4.815520000000001e-28,1.5397499999999999e-27,BAE,3,0.085,0
0.0127,2500,1,0.2,4.0,20,1,0.0447231,94.6127662758,3.6105799999999996e-27,2.2663399999999998e-27,BAE,3,0.097,0
0.0127,2500,1,0.2,4.0,40,1,0.0422348,111.9917597274,7.924669999999999e-27,4.8138099999999995e-27,TAE,4,0.122,1
0.0127,2500,1,0.2,6.0,0,1,0.0575142,70.8385623534,3.8178900000000004e-28,1.3711000000000001e-27,BAE,3,0.125,0
0.0127,2500,1,0.2,6.0,20,1,0.0573218,88.7627861856,2.47493e-27,4.57184e-28,BAE,3,0.122,0
0.0127,2500,1,0.2,6.0,40,1,0.0512197,107.7282860802,1.76779e-27,2.8046899999999998e-27,TAE,3,0.123,1
0.0127,2500,1,0.2,8.0,0,1,0.0720936,62.7290851854,2.8044800000000004e-28,4.45456e-28,BAE,3,0.162,0
0.0127,2500,1,0.2,8.0,20,1,0.0711955,81.997490847,8.93362e-28,7.930270000000001e-28,BAE,3,0.154,0
0.0127,2500,1,0.2,8.0,40,1,0.0615895,99.9577034832,8.46825e-28,1.3288799999999999e-27,BAE,3,0.147,0
0.0127,2500,1,0.2,10.0,0,1,0.0875872,58.19731500438,9.669499999999999e-28,5.0190600000000005e-28,BAE,3,0.175,0
0.0127,2500,1,0.2,10.0,20,1,0.0868705,78.0333240864,1.36187e-28,6.714380000000001e-28,BAE,3,0.171,0
0.0127,2500,1,0.2,10.0,40,1,0.0787692,95.1561972162,1.3298299999999999e-27,1.23461e-27,BAE,3,0.168,0
0.0127,2500,1,0.3,0.5,0,1,0.00622899,1.945470770364,5.98348e-09,3.25864e-10,BAE,4,0.752,0
0.0127,2500,1,0.3,0.5,20,1,0.00624389,1.77061916613,8.00893e-09,2.94607e-09,BAE,4,0.752,0
0.0127,2500,1,0.3,0.5,40,1,0.00621934,1.7223341874299998,9.68396e-09,1.68102e-08,BAE,4,0.752,0
0.0127,2500,1,0.3,2.0,0,1,0.0197536,81.5212390074,1.20229e-25,4.56185e-26,BAE,3,0.058,0
0.0127,2500,1,0.3,2.0,20,1,0.0191904,105.6685268646,2.23846e-25,4.95735e-26,TAE,4,0.085,1
0.0127,2500,1,0.3,2.0,40,1,0.018946,113.8817717508,1.04196e-14,1.97087e-14,BAE,4,0.11,0
0.0127,2500,1,0.3,4.0,0,1,0.0211517,72.832342095,4.03804e-07,0.000232914,Estable/Ruido,3,0.083,0
0.0127,2500,1,0.3,4.0,20,1,0.026151,35.972549056860004,2.1387799999999997e-27,2.50045e-27,BAE,3,0.314,0
0.0127,2500,1,0.3,4.0,40,1,0.029001,40.88232164256,3.32088e-27,2.54994e-27,BAE,3,0.319,0
0.0127,2500,1,0.3,6.0,0,1,0.0356036,31.823099937,8.09998e-28,1.4408699999999999e-27,BAE,3,0.308,0
0.0127,2500,1,0.3,6.0,20,1,0.0390835,39.05888890656001,9.75642e-28,9.070120000000001e-28,BAE,3,0.308,0
